project,pull_number,pull_type,id,text,classification,indicator
spark,19460,review,143571046,I get declaring a constant though it doesn't just pertain to byte arrays. I couldn't find a good place for it. I don't know if its reused so much that it needs this,code_debt,low_quality_code
kafka,10039,review,571271791,"Feels slightly odd to pass in the set of topics to load here, but I can't think of a good way to avoid it. Perhaps we could pass MetadataCache into LogManager and let startup call MetadataCache#getAllTopics? That might be more risky though since it changes the startup order in KafkaServer, maybe we can look into this as a follow-up.
Besides that, the name here seems strange. Maybe something like ""topicsToLoad""?",code_debt,low_quality_code
pulsar,2101,review,202403205,"if using an Optional, this becomes:
Looks cleaner to me.",code_debt,low_quality_code
spark,6558,review,31485428,"oh, I just realized that when we reuse the Decimal value, we do not really need to use the returned value. But, we have another place that needs the returned value. Can we add a comment at here?",code_debt,low_quality_code
pulsar,6196,review,374325392,Instead of `3.7` we should use `PYTHON_VERSION` variable,code_debt,low_quality_code
tvm,2292,review,241858156,using `unwrap` in libraries is generally a bad idea if it's possible to panic. please use `?` since you're already returning a `Result`,code_debt,low_quality_code
gobblin,1106,review,70877402,"Is there any reason to `catch Throwable`, instead of specific exceptions?",code_debt,low_quality_code
spark,30204,review,516533952,nit: Can we unify this with `createYarnResourceForResourceProfile` in YarnAllocator ?,code_debt,low_quality_code
qpid-dispatch,1097,review,608990009,"Can we drop ""Adaptor"" from this class name?  When I first read this I was assuming it was a set of tests that pertained only to the HTTP1 Adaptor.
Also should this class be a subclass of ""object""?",code_debt,low_quality_code
lucene-solr,2423,review,581247428,"what is this? is it doing a union? For a union, it would be better to use BasicOperations.union on Automaton objects rather than mess around with regexes as strings",code_debt,low_quality_code
arrow,66,review,64469901,"This is actually somewhat problematic, since two arrays might be unequal but their unequal parts are ""masked"" by the parent bitmap. For example
so the data is technically equal, even though the children are different when you examine them without the ""mask"" of the parent bitmap
this suggests that the `Equals` method should accept an inclusion bitmap, which adds a lot of complexity. @emkornfield what do you think?",code_debt,complex_code
incubator-pinot,141,review,65645131,"Sharing is fine for children of the same parent. It makes the 'remove' redundant, but saves a lot of garbage.",code_debt,low_quality_code
kafka,3662,review,132859349,"I tried breaking up the new test method in `WorkerSinkTaskTest` into multiple methods, but it actually just made it harder to read.",code_debt,low_quality_code
druid,2524,review,81665494,"Would prefer `List<KeyValueMap>` here, it's generally easier to work with.",code_debt,low_quality_code
iceberg,1128,review,443691512,Why is `name` needed? The `MessageType` has a name that can be used instead of passing it in separately.,code_debt,complex_code
nifi-minifi-cpp,788,review,428031207,Unnecessary semicolon at the end of the line.,code_debt,low_quality_code
helix,478,review,325376537,"Let's pass the map only, Map<GlobalRebalancePreferenceKey, Integer>.
ClusterConfig is too much for the rebalancer.",code_debt,complex_code
beam,12938,review,550847398,nitpick - there should be blank line above the comment like before,code_debt,low_quality_code
druid,5418,review,179293634,"Removed `reportParseExceptions` here, it should always be true (always thrown, handling depends on config)",code_debt,low_quality_code
airflow,12383,review,524536973,"I don't think we really need this -- with multiple webserver worker processes any refresh would lead to confusing state (some on new list, some on old, and no way to tell which is which) unless we have some way to make _all_ workers perform it.",code_debt,complex_code
spark,7842,review,43212805,The curly braces are not needed. The same for the following `case` statement.,code_debt,complex_code
spark,8785,review,48715367,"This call is effectively just cloning the properties, but we're already doing the clone inside of `.jdbc()` itself, so we don't need this.",code_debt,complex_code
spark,21200,review,185664585,"It's not okay catch and ignore all throwables. E.g. OOMs should NEVER be ignored as it leads absolutely unexpected situations.
At best, you can catch `NonFatal(ex)` and ignore those (only after logging as a warning). For other throwables, log as a warning, and rethrow.",code_debt,low_quality_code
nifi,4753,review,561119292,"For consistency, `Zookeeper` should be replaced with `ZooKeeper` to match the official naming.",code_debt,low_quality_code
spark,9867,review,46597229,"You should be able to have a single run with ""-Pkinesis-asl -Pyarn -Phive -Phive-thriftserver"" - I even think ""-Phive"" is unnecessary, I think it only affects packaging right now.
""-Phadoop2.2"" is unnecessary, that's the default.",code_debt,complex_code
kafka,5068,review,191512386,Do we actually want this to be `Long.MAX_VALUE`? Seems error prone since the normal thing to do with the TTL is add it to the current time and that will cause overflow. Should we have some sentinel value for infinite TTL?,code_debt,low_quality_code
spark,22878,review,241273157,nit: use the api using `jsonFormatSchema`,code_debt,low_quality_code
kafka,6363,review,278752888,This is getting a bit confusing -- this seems the same as `currentWorkerAssignment`. What mutates that causes this to be different?,code_debt,low_quality_code
hawq,392,review,54617226,indentation is off the hook,code_debt,low_quality_code
helix,1663,review,588774064,"This test should probably be named as TestZkClientAsyncFailureMetric since your new code is only adding metrics. The aync function should be already covered in existing tests. 
With that said, have you checked whether it's possible to only add metrics testing to existing tests by mocking the results? That would save us one additional test file. If there is no available code path or too many efforts involved, I'm fine with having a separate test too. But please check the zkclient and monitor test.",code_debt,low_quality_code
